listener_id,artist_id
764-15-2290,AR3MSAN1187B98F06B
763-30-9026,AR4GP451187FB3F2BB
763-23-4531,ARS6HDE1187B99CA29
762-55-8804,AR261YW1187FB374B3
762-53-4471,ARHPBZT1269FCD0B57
761-50-4937,ARSRFOY1187B9917DA
761-00-8349,ARSBFGV1241B9CE441
760-52-1644,AR5R7791187FB3A8C3
759-76-0774,ARGS67J1187FB3FC1A
759-25-9021,AROSGVP1187B9B011F
758-50-2591,AR22KZ51187B9A0A31
757-92-5922,ARDXWVZ1187B9B52F1
757-81-5423,ARAPH9U1187B9B34F0
756-90-1964,ARFM7OI1187B990C49
754-60-0963,AR5C6M11187B9AC877
752-12-3651,ARNTTHK1187B98FF64
752-05-1106,ARKWT6J1187B98ED50
751-49-1681,AR5ZJLK1187B9B3A8E
751-35-8374,ARQXAUH1187B9BA010
751-00-1259,ARXTM8U1187B99F200
750-72-9234,ARQHLIO1187B98AA6A
750-48-6015,ARO4WQR1187B9B9825
749-12-0407,ARXP7MQ1187FB3AC5F
748-88-1048,ARNITNO1187FB555D3
748-78-0361,ARXDOUQ11F50C4A239
748-37-4137,ARXK4YK1187FB4D0C4
748-13-8718,AR5T4YC1187FB5915E
748-05-0611,ARPUTNP1187B9AA71B
747-18-7183,ARKQ9JM1187FB57521
747-00-5707,ART8F8O1187B9A538D
743-65-4731,ARYFHBH1257509D340
742-95-0008,ARK71TS1187B9902B0
741-56-3486,ARIF3EV1187B9B8522
741-18-2246,AR0BV7E1187FB386C1
740-73-3020,ARGR98V1187FB3A1B9
740-45-9152,ARA26TC1187B9B8505
740-34-2151,ARHYYNT1187B9A3AB8
737-15-8558,ARELVCU1187B98F3E5
736-10-9175,ARXLX5L1187FB47BED
734-54-8344,ARKLA8V1187B999B68
731-36-5251,ARF4V431187FB3AA41
730-90-1342,ARMG34A1187FB548A8
730-53-6328,ARZCXO91187FB53708
727-80-3577,ARLMRES11F4C83E1E1
725-97-5972,AREJXK41187B9A4ACC
725-55-5769,ARXGWNG1187FB503A5
725-07-1394,ARIRD6J1187FB5A98C
723-26-2015,ARRWAD71187FB3FE44
720-37-1222,ART3O5Z1187B9AB043
719-39-7476,AR93RTI1187B98ECFB
719-05-2097,ARAPH9U1187B9B34F0
718-52-1678,AR2PT4M1187FB55B1A
716-87-3112,AR1LQNB1187B9A6AE5
713-88-9874,ARML7XL1187FB43F59
713-30-1953,ARYVLXY1187FB373B0
709-76-9626,ARFONSP11F50C4D175
706-88-5733,ARNQESK11F4C83FD6F
705-31-5236,AR12F2S1187FB56EEF
701-07-9568,ARP90NR1187B990ECA
700-59-6781,ARAH4TU1187FB51D28
700-03-7903,ARW4AGO1187FB4F107
698-70-5883,ARKJVHY11E2835E76B
698-26-3390,ARHTHC01187B9B6D2A
698-25-4276,ARC70XM1187FB4D5B0
698-20-1915,AR8QHU51187B9A3341
696-20-5024,AR7537T1187B98FF59
694-51-6512,AR12EOE1187FB3AE26
693-98-9344,ARASJQK1187FB5B9D1
693-72-5804,ARHFEBO11F50C4825A
692-70-9010,ARNZPLV1187FB3DF5D
691-14-0487,ARAVEKH1269FCD294D
688-50-1311,AR5J8N51187FB54ED9
687-88-1369,AR189B91187B9B8D9C
687-09-6115,ARXTUHV1187B99268F
686-23-0768,ARBTNN91187B9ADD5D
683-21-2773,ARD3ICK1187B9A56C9
680-34-0022,ARR8B8W1187B9AE0B4
679-52-7981,ARCLFWR1187B9AE7B2
679-35-9802,AR1BA6K1187B9A5656
679-17-5463,ARPGPI81187B98AEEA
678-06-4550,ARCVMYS12454A51E6E
677-63-4474,AR6892W1187B9AC71B
677-48-9863,ARNIO6W1187FB37297
677-12-6097,ARR3ONV1187B9A2F59
676-42-2975,AR1ZKBE1187FB53629
676-37-4703,ARHINI31187B995C1D
675-96-3083,AR2S4CA1187B99632E
674-10-3782,ARBB58Y1187B9B621B
673-69-4047,ARXZP9T1187FB4565D
673-63-8481,AR06EB01187FB40150
673-37-3924,AR5GMAV1187FB3A8F5
670-36-2562,ARO3SS31187FB3729C
667-84-1810,ARRXPRY1187B9A8B34
666-15-8027,AR190KO1187B9905EC
665-92-1838,ARUMR3G1187B9B2B09
665-63-7664,ARGR98V1187FB3A1B9
664-70-7402,ARQGNEN1187FB4494C
663-69-1084,ARSZIBW1187B994053
663-30-3345,AR20CFC1187B98A25D
663-12-2134,AR26XQ61187FB36CF3
662-14-4084,AR7CCS31187B98C531
661-15-2400,ARL3VGT1187FB40E8E
661-00-1674,AR88F5X1187FB3EA17
659-86-7807,ARKQN8X1187B99221C
657-96-4685,ARX99U51187B991481
657-03-5548,AR6G6G01187B9B1637
656-54-9658,ARAZCWP129462A97F1
655-76-9953,ARZKFR51187B9AF51B
655-11-7093,ARJXZX41187B9B6A43
655-00-4764,AR0BLA51187FB4E6CD
653-63-5375,AR4EQ231187B99368F
653-09-4525,AR7QAHN1187FB35F8B
650-90-1856,AR4EVIX1187B993DE9
650-70-5070,ARDY3451187B9A0226
649-81-4922,AR02IU11187FB513F2
649-08-3638,ARJ3VRY1187B9A3058
648-93-6458,ARXLX5L1187FB47BED
648-81-6975,ARDY3451187B9A0226
647-82-8836,AR4BSBD1187B9ACD3A
646-18-7936,ARWXMEP1241B9CD7CE
644-50-6924,ARCYE581187B9A1482
644-30-6356,ARV6QHT1187FB5537A
643-06-4488,AR1Y0N71187FB43209
641-83-2700,ARPQ4Z01187FB3A736
640-10-7368,ARO5P0H1187FB5BAD7
640-00-4182,ARJ3VRY1187B9A3058
638-72-0199,ARFCUN31187B9AD578
638-63-9305,ARUTS6Y1187FB5BDAB
637-78-3421,ARTCO131187B9B9ADB
637-52-9935,ARI648V1187B9B5379
636-56-0416,ARY1P2B1187B9B78F5
636-05-8811,ARESVFD1187FB522E6
635-18-8106,ARTH9041187FB43E1F
632-13-3051,ARH4N0N1187FB3E1F1
631-76-2521,ARVZDOM1187B9B49C9
630-81-7232,ARZBOES1187FB40178
629-85-6901,ARPB4TX1187B98DDEA
629-72-8649,AR8CT8U1187FB4D803
628-54-9148,AR7GOK91187FB455F5
628-05-1312,ARLBNAC1187FB47151
627-56-9567,ARE815V1187B998A43
627-35-0830,AR1SQSG1187B9AC782
626-77-7011,ARA1EK21187B9A2FB7
626-74-1464,ARVUVRE12420780B0B
625-83-1671,ARKRRTF1187B9984DA
624-99-1260,ARDGALJ1187FB55592
624-55-0932,ARNDL191187FB51583
624-53-8209,AR45KNL1187B992E53
624-05-1226,ARV57NY1187FB3C1DC
623-98-2620,ARVEJ9M1187FB4DC44
623-85-0431,ARZM53A1187B9A1AE7
623-49-9057,ARDQO721187FB3C6D9
623-30-4980,AR7G0NH1187FB42E47
622-34-1511,AR1Y37Q1187B9B66D2
622-11-9390,ARZS5VW1187FB567E8
621-84-5481,ARGNLJL1187B9AB503
621-64-4554,ARC8CQZ1187B98DECA
621-29-0906,AR0BV7E1187FB386C1
620-45-1527,ARGFVP41187B99296B
619-69-3047,ARPZPET1252CCF9386
617-67-8930,AR1LQNB1187B9A6AE5
617-55-2336,ARUCJQF1187B9A0A57
617-32-5362,ARGLRBB12472CE2CFF
617-19-2971,ARPJNT81187B98AD36
616-39-6551,ARDQ62L1187FB56FF0
615-63-1434,ARS2KW51187B9B556E
614-38-7686,ARNDL191187FB51583
613-05-0087,ARIXB7T1187B9AB215
612-93-4840,AR9788H1187B9A05D1
612-23-0626,ARFNJ4O1187B9A204B
611-64-4212,ARON0YP1187FB4B465
611-53-0702,ARM8BKO1187FB3AD47
609-84-5786,ARABS971187B9A8509
609-84-5756,AR9W3X91187FB3994C
609-42-9397,ARMIMHT1187B98F038
609-18-8636,AROKDJ41187B9A7700
608-06-0587,AR20CFC1187B98A25D
606-63-7714,ARCLCFS1187B9AE476
606-07-5129,ARLRHRM11E2835E415
604-71-2962,ARVKT151187B9A181D
604-30-5336,ARXRVY51187B99E98E
604-28-5886,ARIMYEU12086C1536B
603-76-4836,ARGY9FW1187B991C7D
603-73-4615,ARRBINW1187B98AE6D
603-24-7464,ARNMWP51187FB3E963
602-22-1660,ARTHKHA1187FB3996A
601-08-0517,ARG719Z1187FB551FC
601-06-1726,ARY1VGA1187FB5A39E
600-84-2216,ARTF2KG1187B98DDD1
600-30-3919,AR6XPWV1187B9ADAEB
598-57-4739,ARUJ5A41187FB3F5F1
598-30-7019,AR059HI1187B9A14D7
598-08-7104,ARZI4B31187B991125
597-86-1332,ARFK98R1187B9B0552
597-70-5592,ARGAWJY11F50C50904
597-63-3677,ARGMGHN1187B9B4213
597-54-8175,ARBGJLS11F4C83D4B9
597-50-5433,AROIHOI122988FEB8E
595-14-5105,ARUBJTR1241B9CB16D
594-83-5066,AR7V0DI1187FB524DE
592-49-3979,ARAFRFP1187FB4230B
591-94-3179,ART703V1187FB4FD63
590-34-2705,ARLR9U31187B9A71AD
590-03-4211,ARDL38Z1187B9B9FB5
585-27-7604,ARU2JAB1187FB50C72
584-98-2885,AR449OQ1187B99B25E
584-57-1379,ARUBX2Y1187B99CD25
580-98-8400,AR22R8A1187FB46B9E
580-97-6322,AR22KLC1187B98E812
578-39-0060,ARVN9FZ1187FB393F1
578-14-6508,AR0JEOI1187B98B918
577-86-9856,ARZWBH21187B99ACE1
577-49-8640,AR4C6V01187FB3BAF4
577-23-5449,ARAVS1S1187FB4C519
576-90-2746,ARB5TJM1187B9A71FD
576-67-9789,ARX9YIP1187B98A656
575-00-8142,ARJJGI41187B99C19B
573-74-8507,AR6892W1187B9AC71B
571-72-0962,AR5MK521187B98E0B8
568-18-2119,ARY8UIR1187B999BFB
567-43-6113,AR6G4V01187B9AD086
566-39-5436,ARSBB7P1187B989690
565-75-3877,ARTXS851187FB411C7
562-97-9549,ARWYVP51187B98C516
562-65-2946,ARUT60Q1187B9B90E9
562-28-9368,AR4W9EZ1187B99282A
560-57-9469,ARB336A1187B9A4583
559-98-2940,ARFK45R1187B989AA7
559-11-7395,ARKJ8Y91187B9B551E
555-59-0063,AR2J2WF1187FB46271
555-26-1537,ARW63KF1187B98AC48
555-09-3345,ART3KT21187FB450DC
554-08-7450,ARK24KH1187B9B6B93
552-74-0171,ARSTXTP1187B99BD43
551-17-6755,ARTFDBX1269FB34CA4
551-12-3523,ARLSF8H1187B9A76B0
550-29-8427,AR4IYQR1187B98F8F3
549-54-4327,ARBB58Y1187B9B621B
549-10-5604,AR1PQYO1187B98BEC9
549-08-4117,AR8BMEQ1187B9B4214
548-96-0771,AR00MBZ1187B9B5DB1
547-35-7959,ARHD3RX1187FB3A7DA
546-74-0221,ARHNCQ31187B9915DC
546-01-1672,AR9VEMN1187FB4D75B
544-98-0447,ARRW6DJ1187FB50A67
544-56-6737,AR58ZXX1187FB572F2
544-26-8200,ARW74FW1187FB554AD
543-64-0431,ARYHPHB12131B4B793
542-90-4315,ARYGMNP11F4C843096
542-55-4025,ARO7IJV1187FB5BFAD
542-15-9090,AR5C6M11187B9AC877
541-96-6588,ARSW5F51187FB4CFC9
541-28-1781,ARZFRQM1187B9A9772
538-70-8109,ARB4ZRM1187B993147
536-18-0713,AR41ESB1187FB360B1
535-94-5077,AR37E341187B989A3E
535-49-5771,AR2FJV21187B98EBE3
535-24-2991,ARAIABB1187B9AC6E2
534-37-5115,ARBH0MS1187FB36311
534-27-6708,ARPAAHK1187B9ABB00
533-64-9448,ARP2TO91187B9913EA
533-46-5943,ARYZV2X1187B997BE7
533-06-5771,ARSS1OZ1187FB54440
532-72-0402,ARR46IW1187FB51C2E
531-29-7133,ARQI60P1187FB464C9
530-96-2985,ARO1NHM1187B9B9D27
530-18-1937,ARHCERP1187B9912A5
529-10-4191,ARUSOMY1187FB4D3B4
528-70-0912,ARGVJPK1187B9909EA
526-58-5967,ARQMYTM1187FB4678C
523-75-9333,ARRXEJJ11F4C841087
523-44-3880,ARPAAPH1187FB3601B
523-02-5982,AR1DLF21187FB3CBF0
522-82-2723,AR6137D1187B9A39C8
522-54-0101,ARIUQZL1187FB4303B
522-22-0885,ARKPDUG11F50C4B54A
521-84-8972,AR0BV7E1187FB386C1
521-81-7853,AR4OMY81187B9B31E7
520-72-7819,ARBBBLV1187FB57B70
520-30-2621,AR2SGQW1187B9B9E7C
520-24-0112,AR84AQE1187B98AD9C
516-89-8901,ARP96FM1187B9AEA77
516-78-2081,ARLAWDD1187FB48367
516-46-6497,ARP32X81187B99EBF5
516-33-3780,ARGY9FW1187B991C7D
515-84-3974,ARZ8S071187B993849
512-03-5604,AROMMVN11F50C50607
511-41-4201,AR051KA1187B98B2FF
509-45-4262,ARZBOES1187FB40178
507-71-2052,AR12EOE1187FB3AE26
507-16-7670,AR97EHA1187B98AD5F
506-44-6836,AR15YLD1187FB3D4DD
505-92-6775,ARC0MTS1187FB44C21
505-85-5013,ARLZN951187FB42E49
504-29-2443,ARIUHYM1187B9AEAE4
504-00-1023,ARGTUWC1187B9904A0
502-40-2192,AR8QW7Y119B866993A
499-50-0307,ARTDQRC1187FB4EFD4
498-94-7590,AR1ZKBE1187FB53629
497-32-8190,ARCRSUM1187FB52AB0
496-37-2661,ARPGOAF1187B98F677
496-33-0192,ARLUAK21187B9B785A
495-83-8304,ARPGPI51187B98F1EC
493-40-6357,ARZHUJU1187FB51176
492-45-2707,AR7GUNF1187B990CCF
491-80-8618,ARC6J781187B98F02B
491-76-7145,AROTIMO1187FB532BF
490-78-7844,ARL4M621187FB3FF06
489-74-8467,ARNNHLN1187FB42912
485-46-2014,ARWWYK211C8A415AD4
484-67-7826,ARHRY5S1187B99B96F
483-59-5028,AR6896B1187B98FADA
482-70-1359,ARDY3451187B9A0226
482-52-5050,ARAZ59E1187B98BF6D
481-51-8294,ARZAEIP12086C12905
481-29-5395,AR4MCB01187B98BF5C
480-68-7765,ARVNK831187FB48831
480-24-8341,ARZSTXE1187B99DD77
477-57-9782,ARGGD1E1187B98FA9D
477-04-6426,ARYC3YP1187FB4C64D
476-97-5250,ARYB2FW1187B991400
476-77-3987,ARI4NXX1187FB59DF2
476-42-1684,ARHSAXP11EB9C80B35
474-45-3239,ARJV0U41187B9AB715
472-85-2766,AR1JD6E1187FB5696C
472-06-1004,ARV4I6F1187FB4D595
471-07-2098,ARCHVKD1187B9934E9
470-04-2251,AR107SB1187B9A79F9
469-55-8922,ARWF1KM1187B9908CA
467-41-7366,ARQQP3Z1187FB5707B
467-12-4190,ARRZZRW1187B9A06E3
466-65-8752,ARW3V6T1187B9ACAC4
466-26-8724,ARRXG5Y1187B9AA016
466-10-7277,ARAZYBE1187FB38BC1
464-61-5789,AR8ACFK1187B9B4063
464-30-0566,AR3TG3X1187FB4D577
463-72-4331,ARKR75V1187FB3D4D5
462-73-2877,ARJ3VRY1187B9A3058
462-62-1923,ARE2QID1187B98FA19
462-22-4098,ARHXIOW1187FB3AF67
461-38-4138,AR3WMW01187B9921F7
460-61-7301,ARRA2F91187B9B4061
458-34-8887,ARTE3P61187B9A709D
458-01-5623,ARV4KO21187FB38008
457-42-4347,AR1ABAO1187FB531E1
457-29-4761,AR3C3C01187B98E800
455-03-4644,ARJ8PZJ1187B99314F
455-03-2380,AR9ST641187B99B4DE
454-83-2068,ARQATWU1187B98EE26
454-50-9934,ARXK8H71187FB44850
453-77-8327,AR326OO1187FB444FF
452-34-3335,ARK30AI1187FB3C777
452-18-8462,ARLMRES11F4C83E1E1
449-77-5544,ARDPTGD1187B9AD361
446-58-9367,AR1PQYO1187B98BEC9
443-44-7634,ARIXB7T1187B9AB215
443-42-5367,AR0B1CH1187FB3A824
443-38-8821,AREU6JB1187B9911D4
442-28-6766,ARHNMEZ11F50C4706C
441-11-7081,ARBLIP81187B98BE0C
440-93-8619,ARKETDZ1187B9B2566
438-79-0870,ARFONSP11F50C4D175
438-65-9088,ARSMRIN1187B9AB35A
437-86-8541,AROIIF91187FB4F2D5
437-77-6856,ARFN2TE11A348EFFB4
437-67-7611,ARVVLMQ11F4C8456E4
436-90-8398,AR1LQNB1187B9A6AE5
434-21-0697,AR4Q1VD1187B9893C7
433-57-2765,ARVZWQ31187B9B8946
431-80-8255,AR7CCS31187B98C531
431-67-3209,ARA6BH81187B98F3AF
431-46-4955,ARBY23A1187B9A82E4
430-35-6865,ARXOTQH1187FB57084
429-97-9037,ARPV8QO1187B98B77F
428-74-2320,AR9ILJF1187B9B80ED
428-68-2273,ARIIUJC122988F51F6
428-59-5742,ARM4J201187B9B8B3B
428-23-2965,ARZUZYU12086C17110
428-19-1688,AR0RCMP1187FB3F427
425-95-3545,ARJNQM51187FB54C55
424-12-6778,ARZWBH21187B99ACE1
421-74-9864,ARAMCAZ1187B9AB6F5
420-55-1267,ARNSTES1187FB4FC9B
419-43-7740,AR1GYND1187B9A9CD3
418-64-2533,ARTH9041187FB43E1F
418-58-9017,ARJ8ZIQ1187FB3FB5A
417-39-2967,ARVLIVA1187B991590
416-92-0586,AR05OJD1187B9B99A6
416-65-7568,AR06USW1187FB4EACA
415-36-9463,AR21JFF1187B9A5CBA
414-47-9959,ARWHWYH1241B9CCA16
413-01-5087,ARPN0NC1187B991591
410-92-8421,ARGEZ5E1187FB56F38
410-23-8274,ARRW6DJ1187FB50A67
407-85-6343,ARXR32B1187FB57099
406-63-9815,AR0NS5Z1187B99AF79
406-49-6619,ARCBZHP11F4C83D8B2
406-40-7803,ARJPRV411A348EFE4B
406-13-7720,ARZS5VW1187FB567E8
404-98-2467,ARNEJAG1187FB41600
404-87-1789,ARUKN9H1187B9B71C8
403-98-1430,ARRT66G1187FB3DDF9
402-03-1210,ARDDWUI1187FB379F7
401-68-5009,AROY6XW1187B991121
400-75-3522,ARMSL551187FB3F4B0
399-23-7095,ARXPE571187FB4AFD0
398-83-9261,ARK9TRQ1187B99C095
396-99-9211,ARBFDJW1187B9AD27A
396-05-3601,AR7WGYZ1187FB3CAB0
395-29-7540,ARPFKK81187B99878D
394-83-6440,AR6XPWV1187B9ADAEB
394-42-6151,ARXDQJB1187FB57154
393-30-8141,ARQC4R31187B9A0D88
391-50-7481,ARFQ3191187B98AD2E
391-44-0150,AROVSYC119B3403921
391-06-9198,AROUOZZ1187B9ABE51
389-27-4269,AROSI8L1187B9ACD43
388-97-0249,ARWPYQI1187FB4D55A
385-75-7224,ARWA8AH1187FB3FC84
385-72-0410,ARPMJGA11F4C83BDFE
385-51-0458,AR7KQQ91187B98ED7A
382-41-5237,ARBXBQR1187FB56FA5
382-20-5692,ARL3VGT1187FB40E8E
381-96-3529,ARLV8S31187B988B71
381-52-4450,ARFONSP11F50C4D175
380-08-1806,ARJ5DZC1187B99FBDA
376-43-1956,ARGBR4I1187B99D073
374-24-3059,ARDV4XV1187FB5A3F4
374-16-5899,AR8WVQY1187FB3FA10
371-70-0851,ARV69FI1187B9AA14F
370-74-3814,AR4NREB1187B9AEDAC
370-60-2101,ARFZSPU1187B9B5BA9
370-11-2111,AR9E43L1187FB566FA
369-98-7600,ARTCO131187B9B9ADB
368-84-0241,ARZPDMU12086C15872
366-20-4145,ARO3SS31187FB3729C
364-73-8231,AR1N6N61187FB4E25E
363-10-0325,ARPPURC1187B990FB7
362-64-5502,ARYWZLP1187FB4F7D3
361-20-7969,ARGIABO1187FB4B3B5
359-22-5830,ARQGYP71187FB44566
358-17-5226,ARM86R71187FB4CBB4
358-02-1861,AR8ZTV41187FB3F311
357-29-6920,AREEJJK1187FB56DC7
357-28-0098,AR1AIC51187B98C03F
355-35-7538,AR8YV0M1187B99F3E8
354-82-7328,ARQZY2A1187B9B7604
353-49-6810,ARQRQRA12131B4B5A8
352-51-1745,AR7GUNF1187B990CCF
351-41-0634,AR189B91187B9B8D9C
350-94-7429,ARRPFCU1187FB5402E
350-27-8518,ARETCTY1187FB4C033
349-61-0674,AR8ZQ9T1187FB56FE5
348-90-7946,ARP6RUO1187FB3F1CF
348-10-4520,ARF1FZV1187B98C928
347-66-2449,ARD7U0O1187FB5531A
345-68-9802,AR2P71H1187B9B8C00
345-53-8620,ARFF1MH1187B999687
343-36-5195,ARXPE571187FB4AFD0
342-73-6521,AR243ZT1187B9A98D2
341-87-9349,ARM0RY81187B9AF248
340-52-6072,ARDKBQO1242077E25E
338-32-9806,ARBY23A1187B9A82E4
337-26-9762,ARAIABB1187B9AC6E2
335-51-8691,ARYKCQI1187FB3B18F
335-49-5144,ARHBWOZ1187FB3FD53
333-99-7256,AROGAPH1187B98CF9C
333-54-8286,ARE08BN1187B98FCA3
333-53-4885,ARDGB6U1187FB3AD07
330-30-8206,AR6W9T51187B9A8B8E
328-63-1144,AR65K7A1187FB4DAA4
327-15-4094,AR8PL5L1187FB37A10
326-60-0418,ARI648V1187B9B5379
325-37-3173,AR0N0DX1187FB41327
324-42-2869,AR323JD1187FB483D0
324-19-3833,ARKHMZB1187B998670
322-29-4005,ARGRMG41187B99AB1E
322-23-9971,AR3Q86S1187B9ADDCF
322-10-9526,AR576O51187B990C30
321-95-9227,ARCP94M1187B9B0F56
321-64-4370,ARJ7VKJ1187B98BA4B
320-49-4807,AR7Y6JX1187FB4D9B3
319-44-0821,ARBIXZL12086C11573
318-94-3415,ARDIP5S1187FB57056
317-81-5414,ARNVCZC1187B9934F5
317-22-1407,AR8V1WA1187B9AD9E9
315-50-0840,ARGFOAI1269FB3852B
315-31-1009,ARK3KQ41187B9A64F0
314-03-2646,ARPEJMN11F4C84080E
313-35-0693,ARY1K701187B9A43A9
312-59-1345,ARC28SN1187B989049
311-91-9517,AR5BLB01187FB57E99
309-73-9987,ART5IUL1187B9B0143
309-72-9183,ARYECDK1187FB45587
308-00-6672,ARHDHOX122988F500E
307-40-1161,AROBHK51187B9AD82B
306-08-3062,AR0JPOG1187FB37383
304-82-7954,ARF84A41187B9A34E7
304-79-1206,ARAKARO1187B9A1EB6
304-62-6447,ARVJSJY1250940FA2B
300-96-8017,AR32ETX1187B9A792F
298-86-4685,ARX14WH1187FB50649
298-66-2150,ARGIABO1187FB4B3B5
298-57-0761,ARYKXSD1187B9A4DAD
295-23-8594,ARNZ70R1187B9A4824
294-23-4202,AR8ZQ9T1187FB56FE5
293-96-2010,ARA82JG1187FB36131
292-13-9773,ARUW6HS1187FB3F028
291-96-0485,ARHEQ501187FB4F898
290-86-1975,ARYPWUK1187B98ACED
289-84-3609,ARM7EDF1187B9B3FA1
289-78-2674,ARDPTGD1187B9AD361
289-09-6329,ARKN6D91187B9B09A2
287-06-1451,ARALUOY122988FD079
287-03-7097,AR1ZHYZ1187FB3C717
286-78-8857,ARTF2KG1187B98DDD1
286-59-2444,ARTK5LU1187B9A654C
286-32-7482,ARLR9U31187B9A71AD
284-19-9650,ARR5CEB1187FB5A3FF
282-83-5161,AR6DGPH1187B998587
280-91-5333,ARRTP2G1187B9AF916
280-12-6201,AR87K371187FB5AA8E
276-30-8617,AR6896B1187B98FADA
275-90-8240,ARSBZSV1187B989B86
275-62-4483,ART1R9I1187B9B3324
275-09-0102,AR7BODP1187B9B7766
274-15-8745,ARCYJTW11F4C840F74
273-98-1398,ARJRQL51187FB541AB
270-44-1969,ARF1PSM1187B9B802A
269-76-7645,ARMPQIE1187FB3D4EB
269-66-0386,AR7ZI7Z1187B98BF55
269-58-9433,ARTP2PK1187B98FECA
266-49-7912,ARATR0U1187B9B76D0
265-75-9440,ARYYTAY1187B9B5F9D
265-36-7242,AR2P71H1187B9B8C00
265-18-9351,AR5OB9M1187FB52F29
263-82-4836,ARIOTFR1187B98F316
263-62-2346,ARY1K701187B9A43A9
260-30-8622,ART1R9I1187B9B3324
260-18-4337,AROYBLU1187B99A255
259-30-8119,ARFLD291187B9966AA
255-80-2899,ARD5K161187B9AC784
255-11-5190,ARWWDSC1269FCD4D06
254-05-1207,ARSKATF1187B98A622
253-08-5617,ARRH2S81187B98C8AA
251-43-8880,ARO0R521187B98A2D1
248-49-7915,ARD5K161187B9AC784
247-73-6046,ARFKYG51187FB4CE41
246-51-5664,ARYJSY01187B9B7C65
245-71-5196,ARSSW5A1187FB4B5E5
244-17-3252,AR19GQN1187FB3ACF5
244-13-0194,ARDHNC31187B9A1898
243-47-5816,ARASYMJ1187B9ACAF2
243-18-6977,AROJAG11187B9B71A3
241-33-5568,ARHOCKY11E2835D7CB
241-29-4240,AREHK7O1187B9ADDD7
240-89-4293,ARSE5NP1187B9B98AB
240-85-3156,ARMYPSO11F50C49252
239-00-0125,AR2XI6G1187B9AE7DA
238-73-0331,ARBUOOR1187B997391
237-87-3041,ARTOCWH11F50C4CE12
237-32-2663,ARHT0B11187B993CB3
235-04-7537,AR3FE581187FB3F90A
233-78-0134,ARJJRZ41187FB4C856
233-29-7594,ARVFGPJ1187B9A2477
232-87-1158,AR8K7ET1187B997ABC
231-35-0442,ARISHTQ1187FB3E6F0
230-78-6125,ARKULSX1187FB45F84
230-27-9901,ARF3L8J1187B9B7866
230-07-0007,ARLNSD41187FB4D9A0
230-04-2535,AR1N6N61187FB4E25E
229-93-4019,ARYKFVV1187FB3CA6B
228-51-3772,ARIPLUN1187B99B9F9
227-98-2491,ARZBYDY1187FB46DD7
224-50-9865,AR5M3681187B998D11
223-74-6114,ARZKRD01187FB45FD2
223-73-9746,ARDNQ0R1187B9BA1EF
223-63-3989,ARM2WL31187B9A3D69
220-20-2813,ARHKW8K1187FB4C9A2
219-02-0341,AR5FP401187FB523C9
219-01-3991,AR9HQ6Y1187FB3C2CB
218-17-5172,ARGF5QG1187B9AC84F
217-29-2487,ARJIE2Y1187B994AB7
216-08-8790,AREOREU1187B99AACD
215-55-3203,ARGRTPZ1257509D28A
215-17-6222,ARCVMYS12454A51E6E
214-32-7221,AR6KK741187B98C9E9
214-27-0414,ARUIO0J1187FB3D7D7
213-20-4298,ARYN8YT1187FB38396
210-94-8787,ARQIWOW11F4C840FF1
210-91-6574,ARXZIHJ1187B9A4ED9
209-40-6885,ARNG61X1187B98C7DF
207-17-4539,ARQCHDN1187FB4C7C2
206-31-0137,ARRU9GR1187FB43F56
204-52-9557,ARBMHBC11F4C8403A2
204-44-2058,AR99OWM11C8A4149FD
203-92-1007,ARUJ5A41187FB3F5F1
203-42-0282,ARUJZFJ1187B9B135F
202-49-1502,AR3NPVS1187FB5108F
200-17-3082,ARCGJ6U1187FB4D01F
200-13-9647,AR1JGQT1187FB56878
198-39-5361,ARQXJW51187B9AEE27
198-38-1088,ARJ7NR71187FB437B7
198-25-3868,ARQR8Y51187B9B8E9C
197-55-9955,AR8QHU51187B9A3341
195-59-7984,ARF4V431187FB3AA41
194-28-9813,ARV38M11187B99424D
194-26-0276,AR78WG01187B98E404
193-84-0722,ARVA23V1187B98C54A
193-74-3987,ARB1KC91187FB38B13
193-60-9884,ARND48J1187B990A0B
193-34-7537,ARTE6AQ1187B9B2826
192-29-3651,ARGP3GD1187B999801
192-25-5783,ARQC4R31187B9A0D88
192-05-5731,ARL5BEN1187B98E4D9
189-39-9955,AR2G8SU1187FB4A871
188-93-8834,ARFK98R1187B9B0552
187-40-5966,AR8TLVX1187B9B2D7D
186-71-1925,AR25WM21187FB461B3
185-45-1319,ARI4SKQ1187B9B43B0
185-38-7520,ARDK6QW1187B9B8D85
185-29-5505,ARJ1BWM1187B9B117B
184-98-9997,ARID75M1187B9B8341
184-50-1889,ARHTV1S1187FB547F8
183-84-6914,ARDAXCG1187B9942B1
182-09-6169,ARHXWB01187B9A205C
181-19-3330,ARGDSO91187B9AAB35
181-08-7848,AR2XRFQ1187FB417FE
180-21-3141,ARZZRK91187B9A5CA5
180-16-0365,ARB45GQ1187B98D2B4
179-13-1350,ARVKAWO11F50C47C9A
178-49-7195,ARZRCCP11F50C5165F
176-60-4031,AROCBZZ11E2835D652
176-06-0588,ARCF06I1187B995398
175-71-6263,ARR88SE1187B9B515D
173-94-9283,AR50Z881187B9BA197
173-21-8272,ARXP7MQ1187FB3AC5F
